"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","parameter"
"beta_r[159]",0.00504256183685,0.02493685,2.43528659473685,2.31435616881,-4.0087815,4.0364455,1.00000081454951,4792.56296986139,3134.54668452416,"182"
"beta_r[160]",4.86977858,4.86379,0.304611971148911,0.315949473,4.3559695,5.3613835,1.04545772923618,143.179381842673,389.358182143471,"183"
"beta_r[161]",0.01788948108525,0.02032575,0.361066230044537,0.39316291035,-0.56097705,0.5911254,1.02059598275493,101.524068154911,249.714605629339,"184"
"beta_r[162]",-0.48156546984375,-0.4810545,0.358863985484011,0.384564201,-1.058862,0.0710686949999999,1.02347186542305,102.524994680668,223.712451164993,"185"
"beta_r[163]",-0.4180102145627,-0.409447,0.359109177546478,0.3846983763,-0.9969009,0.15743885,1.01938478983549,103.01545387444,186.637760853821,"186"
"beta_r[164]",-0.288209201738025,-0.2833275,0.357128035073634,0.3809029203,-0.8640719,0.28292395,1.02030883223662,103.896486473906,199.758115986436,"187"
"beta_r[165]",0.03537663391,0.02448535,2.49182343315695,2.426230422,-4.1508835,4.1457205,1.00190590513308,5591.60636878574,2817.53569561471,"188"
"beta_r[166]",-0.88609776180325,-0.879155,0.355885229976705,0.383266926,-1.4572,-0.31159735,1.02057227394584,104.289648673917,220.076746571709,"189"
"beta_r[167]",-0.8167681153925,-0.813825,0.358704097679048,0.3776145135,-1.386013,-0.242382050000001,1.02261314971186,101.585609043793,209.017255721295,"190"
"beta_r[168]",-0.03730782887025,0.02060135,2.48139570172416,2.46528010449,-4.247815,4.085497,1.0002222968395,5483.21627016632,3033.99137524984,"191"
"beta_r[169]",-1.01321845042275,-1.011165,0.361169944177114,0.3857487984,-1.5963515,-0.43239315,1.02109824412889,101.913543662615,241.534355491519,"192"
"beta_r[170]",-0.30816330339575,-0.3009585,0.362943454917372,0.38441683056,-0.898357,0.27485125,1.02021024238231,101.850298302964,227.04451142692,"193"
"beta_r[171]",-0.50834935135725,-0.5057145,0.360121844635643,0.3788613801,-1.076921,0.0770124349999999,1.02010041358981,103.514157331889,215.875949355043,"194"
"beta_r[172]",-1.01495560155,-1.013835,0.35880934947235,0.382651647,-1.584248,-0.43275875,1.02157869624182,103.017821039331,211.005029183479,"195"
"beta_r[173]",0.0347823203675,0.0290408,2.41102495950475,2.399350884,-3.8693785,4.0123385,0.999983286565929,5836.99532897662,3010.20868521144,"196"
"beta_r[174]",0.151161645990275,0.1496495,0.361697580957576,0.3830526903,-0.4377834,0.7287203,1.02067506759828,101.357558539744,226.476818337248,"197"
"beta_r[175]",-1.238769601,-1.238965,0.360442403616133,0.3753313095,-1.8253545,-0.6595898,1.02234932616538,103.354982524485,240.044873607608,"198"
"beta_r[176]",-0.00869366109024993,0.00317745,2.41497439038758,2.39647464,-4.008438,3.9638305,1.00027051743686,5387.35728558085,3148.90994722309,"199"
"beta_r[177]",-0.98357497935,-0.983007,0.366311493097241,0.3811475493,-1.577958,-0.3877328,1.01779527818471,111.645866261047,313.408942809513,"200"
"beta_r[178]",-0.040799102365,-0.0446915,2.46565147418996,2.4240087459,-4.147338,4.062625,1.00041622418093,5189.60505653709,3074.06036362501,"201"
"beta_r[179]",-0.49659584887125,-0.4902095,0.362258755614454,0.3776908674,-1.085718,0.0840985749999997,1.01911878885875,108.291148984461,257.495714152917,"202"
"beta_r[180]",-0.63875827471825,-0.633266,0.370126069707371,0.3812083359,-1.2350815,-0.046847765,1.01592220173346,117.081416745222,295.34670712857,"203"
"beta_r[181]",1.50220391225,1.5068,0.374691514085339,0.380442573,0.8976195,2.119463,1.01716661659557,118.020310690942,302.251792951649,"204"
"beta_r[182]",-0.0202211682380002,-5.4561e-05,2.42043435828293,2.434028898,-4.0655555,3.9775495,1.0011091746628,5558.72563962359,2756.0812535013,"205"
"beta_r[183]",0.2834487847555,0.291827,0.358670946459257,0.37940215845,-0.2946321,0.8519267,1.02244731545292,101.087850541403,221.819729992484,"206"
"beta_r[184]",-0.5602896997155,-0.5604275,0.362524146447725,0.382280997,-1.145138,0.0193863749999997,1.02278510587203,102.16364866281,220.449401811392,"207"
"beta_r[185]",-0.453051356476,-0.448153,0.362066472757308,0.3860638509,-1.0353375,0.11749625,1.0204770965872,102.073985381505,246.493740296374,"208"
"beta_r[186]",-0.680096795671525,-0.674664,0.36131257723601,0.3877243629,-1.267061,-0.10098025,1.0204414572253,104.310797639039,213.254146830969,"209"
"beta_r[187]",0.028134574346,0.015962,2.43846407787129,2.429796075,-3.9860585,3.955766,1.00006971439118,4640.68492486287,3047.79971586494,"210"
"beta_r[188]",-1.0121303613475,-1.0052,0.364271364558244,0.38191776,-1.590604,-0.43061925,1.01888726402117,109.204797740342,284.983670615121,"211"
"beta_r[189]",0.04005528560325,-0.0141821,2.42249800379903,2.50484098746,-3.9693005,3.995743,1.00238502762129,5784.81200519296,3134.79664036576,"212"
"beta_r[190]",-0.45677128948777,-0.455922,0.361647196734132,0.3815485926,-1.0312735,0.12867175,1.02008037848197,103.005200601356,208.202358990113,"213"
"beta_r[191]",-1.251391665,-1.24496,0.358760617870031,0.378470715,-1.8260515,-0.6793799,1.02120351165039,101.175283098262,210.122844396228,"214"
"beta_r[192]",-1.2708154365,-1.273455,0.359466679807977,0.376810203,-1.8449365,-0.69925875,1.02033290801898,106.054283815676,231.892132628351,"215"
"beta_r[193]",-1.24862910325,-1.239825,0.357156906775938,0.384890373,-1.83714,-0.68869195,1.02163363477998,104.399494582505,253.063408995333,"216"
"beta_r[194]",5.375176185,5.379255,0.361572761092683,0.386232126,4.7940375,5.9557805,1.02132984067904,100.583619110498,230.583340561641,"217"
"beta_r[195]",-0.0249764087357501,-0.00684041,2.48647579569092,2.51308113,-4.1881505,3.9780435,0.999959871608206,5037.07112556171,2687.80733484494,"218"
"beta_r[196]",-0.326343684014,-0.321433,0.358092286059203,0.38215149189,-0.8988704,0.2460693,1.0195734272626,103.509465279218,239.895800112004,"219"
"beta_r[197]",-1.839344108,-1.83159,0.364119672568049,0.373222311,-2.415956,-1.2425915,1.01740401392104,112.553909605374,312.585734629681,"220"
"beta_r[198]",0.0247473448578,0.03304975,2.43714963388214,2.487002196,-4.0034705,4.01119,1.00203311643773,5327.53633258748,2781.32979972949,"221"
"beta_r[199]",-0.01222056348325,-0.0345386,2.53798777026968,2.57394719736,-4.0931725,4.1464365,0.99981063438205,6259.75014553988,3215.85290517867,"222"
"beta_r[200]",0.37503270609675,0.3769245,0.360463318979751,0.3775092489,-0.1935586,0.94490055,1.02131254845746,103.321217939061,220.20856280028,"223"
"beta_r[201]",-1.38052022525,-1.372645,0.359358817830704,0.382273584,-1.961738,-0.807001,1.02103485647177,102.052247775853,247.15486003814,"224"
"beta_r[202]",-0.1625176748419,-0.1627075,0.358422033597327,0.3736011153,-0.7400958,0.40403245,1.01923229623238,103.514079692439,212.131279135693,"225"
"beta_r[203]",-1.606962404,-1.60228,0.361812926467145,0.381925173,-2.18731,-1.0341085,1.02010694207189,100.553831134469,221.047292861952,"226"
"beta_r[204]",-0.027000711162,-0.0373603,2.43666777913178,2.400359052,-3.9941115,4.054579,1.00217599529488,5303.21911816973,3138.30514375858,"227"
"beta_r[205]",3.834293835,3.845605,0.355953171902766,0.377032593,3.257337,4.402244,1.02002963115245,101.39720697892,256.424499746356,"228"
"beta_r[206]",-0.76428170317625,-0.762582,0.360169553870665,0.3782675988,-1.340707,-0.1769583,1.02127182608855,102.836880871261,239.58367691907,"229"
"beta_r[207]",-0.958858113376,-0.9550495,0.358818921239056,0.3835071072,-1.5371855,-0.3903791,1.02056700606606,100.716853872934,246.614098446379,"230"
"beta_r[208]",-0.38302853340175,-0.38056,0.359362262683448,0.3766700973,-0.9708638,0.18776915,1.02211329301485,101.452686538423,201.02850411726,"231"
"beta_r[209]",0.0402386509975,0.0832098,2.46561410452317,2.48098284,-4.0274235,4.0138865,1.00176324277197,5664.03912319497,3018.86118575426,"232"
"beta_r[210]",-0.08013412045675,-0.078007,0.359907891366939,0.3794759178,-0.65625655,0.480225,1.01944314068457,103.73500264803,221.729993482135,"233"
"beta_r[211]",-0.958025209925,-0.956031,0.359714308935572,0.3846220224,-1.5451485,-0.382242,1.01977118233151,102.721732468369,229.438523942611,"234"
"beta_r[212]",-0.0432359749665,-0.00405725,2.5926363865832,2.555676228,-4.252358,4.258307,0.999879810659537,5559.14103278325,2564.32313631668,"235"
"beta_r[213]",-0.5787777289833,-0.5714935,0.358736624391565,0.3893122275,-1.1532225,-0.00165890150000001,1.0209818101222,103.965660225071,248.18374859759,"236"
"beta_r[214]",-0.29084967693095,-0.2872105,0.358349995050788,0.37941335208,-0.86229635,0.27475975,1.02187556527997,104.681217057611,262.438232071324,"237"
"beta_r[215]",-1.1508403011,-1.143865,0.358849027579913,0.3786664182,-1.73979,-0.57793735,1.01995724713752,103.30847891991,256.503039391816,"238"
"beta_r[216]",0.0864444010425,0.130764,2.45855161140951,2.485527009,-4.0131735,4.160403,1.00064675134809,4483.93172529677,2959.34430084602,"239"
"beta_r[217]",0.0469994583460001,0.07098325,2.4243414015408,2.484481776,-3.868799,4.0869695,1.000256627783,5612.97899484452,3157.92827491006,"240"
"beta_r[218]",-0.47950235954975,-0.4696255,0.213042033099,0.2191749819,-0.8433588,-0.1417499,1.19057231635866,15.0167622593825,165.389800587662,"241"
"beta_r[219]",-1.30875341,-1.298195,0.213516129273537,0.221026008,-1.6729455,-0.96643385,1.17910918181392,15.7650615786864,162.284678254368,"242"
"beta_r[220]",0.0188538169299999,0.05719745,2.50520367964782,2.50942288863,-4.1394975,4.1257455,1.00190558701347,4583.64202950638,2575.87579466366,"243"
"beta_r[221]",-0.06343327055275,-0.07020285,2.47860100267075,2.493295833,-4.0629035,3.9874325,1.00372505002901,5097.67218063371,3016.45239056611,"244"
"beta_r[222]",-1.3606065725,-1.353975,0.216015224180522,0.219091215,-1.731474,-1.0215785,1.18742800210128,15.3907708779327,162.569470308752,"245"
"beta_r[223]",0.0182899174175,0.01982545,2.38027879818716,2.376652278,-3.8935,3.983324,0.999956871744026,5379.8834345113,2935.04485110995,"246"
"beta_r[224]",-1.63973563825,-1.63197,0.21601242745755,0.215458845,-2.0034055,-1.295664,1.18638932002861,15.1296582115761,176.061360179369,"247"
"beta_r[225]",0.04667424072375,0.04745605,2.45988028594046,2.436230559,-3.994431,4.1251405,1.00058431609137,4723.3107502035,2909.11491562097,"248"
"beta_r[226]",-1.27619162675,-1.267725,0.217287939495098,0.223665036,-1.6442635,-0.9342637,1.17761674479674,15.7239410071346,134.321085183016,"249"
"beta_r[227]",-3.114053085,-3.108495,0.220085686243347,0.225614655,-3.4866605,-2.7689365,1.17390176133251,16.3233678786383,150.894546816076,"250"
"beta_r[228]",1.08392238625,1.09219,0.214275297763199,0.2207798964,0.72996635,1.423712,1.17396464007602,15.999411731947,186.690041553608,"251"
"beta_r[229]",-1.27344461075,-1.263455,0.214068499220414,0.217289856,-1.637866,-0.93544325,1.18403096257193,15.1314211897672,115.812607950376,"252"
"beta_r[230]",-1.32744795025,-1.322005,0.213655583840689,0.216985923,-1.690687,-0.99159765,1.18040662013417,15.7107961301038,178.992067033315,"253"
"beta_r[231]",-0.03099527859675,-0.0548447,2.4200766080442,2.405918802,-4.007857,3.9188355,1.00219782171725,4936.41918830081,2911.23347120926,"254"
"beta_r[232]",-3.00200808,-2.998505,0.211971924850308,0.21549591,-3.3662385,-2.6654085,1.18311756476086,15.6158149754393,162.257252724917,"255"
"beta_r[233]",-0.05371900860625,-0.0561976,2.39210722769235,2.347022517,-3.9965525,3.873994,1.00021307819044,5389.24046390341,2691.54293994125,"256"
"beta_r[234]",-0.00249672810200001,0.06521505,2.42598923124168,2.51508997887,-3.9642105,4.004531,0.999473933768089,4929.9077092664,2865.91039972192,"257"
"beta_r[235]",0.261504769808,0.2708385,0.211731795110849,0.2178710352,-0.098435335,0.59717105,1.19204245848653,14.8515210928395,162.666717259824,"258"
"beta_r[236]",-1.9724877385,-1.95858,0.322166190858183,0.31327338,-2.5136215,-1.455947,1.05883556582487,45.3832048958911,678.793415840135,"259"
"beta_r[237]",-0.805370641,-0.798129,0.214347591459306,0.2183017305,-1.1701735,-0.46482165,1.1888750951518,15.1085547695462,112.85325477418,"260"
"beta_r[238]",-0.042064987212,-0.06910655,2.43331417174048,2.4418422,-4.0718115,4.004443,1.00011681918297,4722.4144794693,3013.31292897805,"261"
"beta_r[239]",-0.87840649575,-0.8682285,0.214286704637545,0.2189081139,-1.2469425,-0.546081,1.18792993915478,15.2400245110142,157.869551655638,"262"
"beta_r[240]",0.0227572734300001,-0.02123685,2.38700070813371,2.35119329319,-3.899272,4.037388,1.00271479908727,4028.4383536703,2832.76676593892,"263"
"beta_r[241]",-2.5147682625,-2.50803,0.317304536964019,0.31764705,-3.048838,-2.0032605,1.0744183359461,33.9869008047872,679.567421677563,"264"
"beta_r[242]",-0.29405023232375,-0.2863635,0.21384219572585,0.2191749819,-0.6655333,0.041350545,1.18883163429615,15.219765435517,100.814697975396,"265"
"beta_r[243]",-0.246536746523775,-0.2388945,0.214969322970906,0.21718511031,-0.61599745,0.0907833199999999,1.18282205615896,15.4531265482692,108.088329394457,"266"
"beta_r[244]",0.0601495309979999,0.0470536,2.38448315739017,2.39227354464,-3.8798825,3.975662,1.00152027761838,5013.00720354053,3334.70716093811,"267"
"beta_r[245]",-0.00489529363725007,0.00666,2.44298516476399,2.390848173,-4.0456285,3.9994545,1.00093338336536,6290.89787580921,2799.91890963183,"268"
"beta_r[246]",0.7414720542,0.7516375,0.214879493890605,0.2170474509,0.37873735,1.089903,1.18538523816605,15.4028701388299,124.697183376777,"269"
"beta_r[247]",-0.031019196203,-0.0163194,2.47493656605872,2.514133776,-4.078992,3.9497975,0.999761300608268,5669.4760079461,3054.94283286571,"270"
"beta_r[248]",-1.12721725675,-1.1186,0.211647450315935,0.2176516104,-1.4883965,-0.79541345,1.18892228960067,14.9540448163376,159.125603787865,"271"
"beta_r[249]",0.01892389755655,0.010384935,2.45971316675093,2.464963347,-3.9841725,4.096233,0.999711322222421,5157.66561185429,2835.98422026861,"272"
"beta_r[250]",-2.5983767275,-2.593615,0.219295676180388,0.218372154,-2.970699,-2.2508415,1.1727385918606,15.9585968308407,152.38049528932,"273"
"beta_r[251]",-0.01583639196475,0.003569715,2.40432581763723,2.430055952541,-3.9710925,3.906119,1.00105193669993,5586.31895610174,2803.16902640941,"274"
"beta_r[252]",-0.18430806249775,-0.174249,0.216733697218688,0.21565877361,-0.55225105,0.1567743,1.18780199500396,14.9570192996741,83.5285084910973,"275"
"beta_r[253]",-0.00421444379499999,-0.02184065,2.50068824743132,2.449588785,-4.0571675,4.1936735,1.00059779802977,5081.64676978727,2965.995125223,"276"
"beta_r[254]",-0.025491114345,-0.00172783,2.46514594306123,2.469851731242,-4.1544285,4.041437,1.00148025336603,4480.21875407568,2386.9561871618,"277"
"beta_r[255]",-0.93286682075,-0.924302,0.212913452745794,0.2134380612,-1.28756,-0.59216175,1.19143285622894,14.7982474080115,86.6781392161251,"278"
"beta_r[256]",-2.05578198825,-2.056465,0.317594709888186,0.318010287,-2.584214,-1.5356035,1.06379290476623,42.4134764142821,601.43159379577,"279"
"beta_r[257]",-2.1597085125,-2.15118,0.212864496044036,0.217341747,-2.5115625,-1.8176475,1.16990147684319,16.3071544199244,231.598092285604,"280"
"beta_r[258]",0.0208089034425,-0.02493055,2.49462750775713,2.56012321257,-4.0838775,4.11132,1.0028015068377,5960.015393494,3077.22074475615,"281"
"beta_r[259]",-2.6929718125,-2.68663,0.226726983931888,0.22646715,-3.067505,-2.3255545,1.14810383793698,18.5018352608639,180.877301370741,"282"
"beta_r[260]",-0.00610769680844996,-0.0459384,2.49319165919766,2.520079002,-4.0375595,4.010824,1.00013082998787,6283.96568667445,2861.74903943365,"283"
"beta_r[261]",1.35897927625,1.364215,0.216957399831835,0.225169875,1.0017485,1.7030405,1.16133325489667,16.8355885861116,260.302249563473,"284"
"beta_r[262]",0.632903297195,0.6433875,0.211321180131954,0.2122519812,0.2653191,0.96982245,1.18796038316244,15.1809335620403,137.130730017755,"285"
"beta_r[263]",-3.040138825,-3.02989,0.21474972037367,0.219580473,-3.398455,-2.698215,1.18688516555099,14.9249083675344,140.441732074514,"286"
"beta_r[264]",-0.05251940130825,-0.0601585,2.46300395021837,2.38491036,-4.178233,4.028774,1.00298255139641,5090.64986970961,2915.46824307032,"287"
"beta_r[265]",-1.9961044375,-1.985695,0.212591914710281,0.21994371,-2.3541985,-1.659172,1.18498660387244,15.3381255287992,165.13502763166,"288"
"beta_r[266]",-2.1915561175,-2.185545,0.212652112949264,0.218668674,-2.5515205,-1.860128,1.18565452527922,15.0959852842267,110.691029695046,"289"
"beta_r[267]",-0.0138041212697499,-0.04017075,2.54992847141435,2.565365019,-4.1061395,4.172018,0.999804642680958,4709.80379990269,2849.5419843079,"290"
"beta_r[268]",-0.78321624925,-0.77441,0.222185004312181,0.2276487822,-1.159982,-0.4372347,1.17477169426947,16.1661157317911,124.422011673354,"291"
"beta_r[269]",0.00150456324999994,0.05336405,2.46682348492748,2.42270042553,-4.067094,4.120908,1.00408363024373,5185.52323200131,2677.21416481799,"292"
"beta_r[270]",-0.192190605600975,-0.184244,0.213734521783759,0.21696724224,-0.5563432,0.1405843,1.1880882616328,15.0616953675611,172.032803568082,"293"
"beta_r[271]",0.00498665134805003,0.00691979,2.40634999395941,2.380818384,-3.910354,3.979259,1.00078419147922,5738.25223908217,3262.61093353898,"294"
"beta_r[272]",-0.309403315655,-0.2987545,0.216469048681859,0.219825102,-0.68399215,0.0293632299999999,1.18483669364985,14.97494181992,113.817689639875,"295"
"beta_r[273]",0.0592856354695,0.0405736,2.38934337758671,2.373220059,-3.9753165,3.9248215,0.99954731434061,4180.14071025499,2769.09224331095,"296"
"beta_r[274]",-2.5324659225,-2.526045,0.214201089188527,0.218742804,-2.8998095,-2.194121,1.18648095489028,15.191130634947,173.28214973982,"297"
"beta_r[275]",-0.062796778095,-0.059234,2.40973943129609,2.468150937,-4.104812,3.8399355,1.00120868759383,6441.11634381077,3063.43097562864,"298"
"beta_r[276]",-0.0193888733975,-0.02557925,2.50072370205564,2.55489156195,-4.1117985,4.0151325,1.00123631466817,5879.58778200276,3324.42022846073,"299"
"beta_r[277]",1.077503801,1.085675,0.211859238539862,0.2151052449,0.71292875,1.41806,1.18639254040683,15.5482744854924,148.975385316629,"300"
"beta_r[278]",0.254140515388675,0.2646215,0.211495936198341,0.2135855799,-0.1042799,0.58451475,1.18804458052643,15.1374213866852,115.922416363398,"301"
"beta_r[279]",-0.0520881411274999,-0.00283913,2.4065676432641,2.478662571,-4.0060225,3.8236085,1.00046293960597,4794.70842800857,3152.64083746689,"302"
"beta_r[280]",-0.6541201681575,-0.6440715,0.21354571875848,0.2163083748,-1.011213,-0.31984125,1.1856019831803,15.2264856471465,175.59657378199,"303"
"beta_r[281]",0.08020083700575,0.0976857,2.46971226581451,2.45575002582,-3.9782205,4.1235705,1.0005891670428,4654.94215387301,3283.78839035158,"304"
"beta_r[282]",-3.1454259,-3.138845,0.213009340868457,0.218053395,-3.5044265,-2.8054175,1.18730679513988,15.3472780485808,139.031182508285,"305"
"beta_r[283]",0.00780650718250005,-0.0132855,2.45054535525745,2.46393294,-3.9932175,4.024136,0.999612345482952,5246.87440356509,3153.76918301121,"306"
"beta_r[284]",-3.45667559,-3.451255,0.231514579906815,0.233094372,-3.843772,-3.083132,1.16291823138256,17.0682144337708,228.638534450564,"307"
"beta_r[285]",-0.0509979995,-0.03818365,2.38946914088721,2.39486401749,-3.9661485,3.8933945,1.00232112501638,4613.33523631231,3218.98801154542,"308"
"beta_r[286]",-2.377721625,-2.370795,0.228615203660967,0.238046256,-2.767539,-2.006808,1.15950366371252,17.1699471832425,200.681826876133,"309"
"beta_r[287]",0.00264656716750002,-0.02867845,2.53373426272929,2.53370639403,-4.1997285,4.140082,0.999958397317253,5687.2235473501,2793.9516595816,"310"
"beta_r[288]",6.4820089375,6.49654,0.214534250783729,0.217052640000001,6.1144815,6.815887,1.18856792298037,15.173553493272,145.951071179376,"311"
"beta_r[289]",0.1202886754451,0.1294325,0.213609367654904,0.22129984422,-0.2370239,0.45920535,1.18586543084849,15.3052332567291,173.15902285752,"312"
"beta_r[290]",0.00637056474074997,0.00402192,2.46699336702247,2.488289211408,-4.1830815,3.993717,1.00141629529,5509.756875606,3246.36503649385,"313"
"beta_r[291]",-1.119607022,-1.11484,0.231446976021528,0.2427994716,-1.507101,-0.74745675,1.15395498072184,17.4024296967847,143.353162776835,"314"
"beta_r[292]",-1.40511063925,-1.396125,0.215177582247076,0.215933277,-1.77649,-1.0649955,1.18920035084728,15.0336080199458,123.796103845902,"315"
"beta_r[293]",-0.0990116011825,-0.06729445,2.44078604573654,2.400966918,-4.1981515,3.8921675,1.00061922427189,4840.00618309417,3243.7937244512,"316"
"beta_r[294]",-1.2018981065,-1.192825,0.216238326470851,0.221730243,-1.572645,-0.87139535,1.18590935717407,15.5295876418939,153.345395876006,"317"
"beta_r[295]",-0.049778028765,-0.02956125,2.41301947918867,2.39703617475,-3.992977,3.881086,1.00222809124107,5166.85299613852,2943.01822292606,"318"
"beta_r[296]",0.026936429035,-0.0058906,2.53375908034511,2.50944223656,-4.162862,4.179699,0.999620233245691,4201.80641982723,2807.08446185108,"319"
"beta_r[297]",-1.5584379315,-1.55312,0.217421710122064,0.221455962,-1.9166985,-1.203596,1.15510895818007,17.8205708683762,230.057716398616,"320"
"beta_r[298]",-2.09734778,-2.085615,0.21161697435291,0.21082572,-2.467066,-1.764201,1.18273182724989,15.3072970035322,116.794404428989,"321"
"beta_r[299]",0.033158141375,0.04419745,2.43423499538778,2.494934106,-4.0029935,4.0640155,1.00100636267372,4928.14089622769,3162.22249113658,"322"
"beta_r[300]",-0.83299731025,-0.822356,0.212818437671082,0.2166686466,-1.1884235,-0.496449,1.18097154613922,15.5060819769729,169.106813038682,"323"
"beta_r[301]",0.0381521462525,0.101167,2.4256778413866,2.4317338332,-3.9705515,3.9574435,1.00048773325204,4878.78608784381,2708.24550128602,"324"
"beta_r[302]",-1.19903398525,-1.190975,0.225373415783531,0.227408601,-1.5786405,-0.8470231,1.15665960320524,17.3485258996793,252.503896823914,"325"
"beta_r[303]",-0.28160402530175,-0.2749815,0.212205157323046,0.211529955,-0.6483178,0.05624797,1.18611987084537,15.1415598043687,146.468385746068,"326"
"beta_r[304]",0.01492286551875,-0.0600633,2.46117726223623,2.557255197,-3.9938515,4.1157155,1.00007405334147,5535.26708874847,3113.95030792563,"327"
"beta_r[305]",0.02778496143225,0.06114105,2.43942809455732,2.38602816627,-4.0556825,4.015449,1.0013177835587,4695.77795717624,2755.73007308348,"328"
"beta_r[306]",-0.072386069827125,-0.0660837,0.210325106375192,0.21616204218,-0.42568395,0.2642239,1.18628591173776,14.9436423016673,115.591545619304,"329"
"beta_r[307]",1.065256818575,1.068445,0.325552503802985,0.3226982682,0.5277463,1.5902595,1.07268296458146,34.5125371497299,199.599456727557,"330"
"beta_r[308]",2.0950669775,2.104035,0.226334159518025,0.233124024,1.7112905,2.4562315,1.16032695172522,17.2844941268078,110.707373111714,"331"
"beta_r[309]",0.029658031172075,0.051736,2.42248389730271,2.4077779824,-3.9872165,4.008948,1.00091166082764,5225.31020908616,3192.91437318962,"332"
"beta_r[310]",-2.460675275,-2.449705,0.215605686728601,0.219306192,-2.8353865,-2.12519,1.187436917615,14.8438931541429,103.687204533068,"333"
"beta_r[311]",0.00823320556417497,-0.00540449,2.40143300573917,2.387876316126,-3.83278,3.9767395,1.00041875304254,4860.9926442281,2921.35945812952,"334"
"beta_r[312]",-0.46713101658315,-0.453523,0.227524418317989,0.2332937817,-0.84965955,-0.1085054,1.15627183759844,17.4636239531347,128.556995983888,"335"
"beta_r[313]",-0.00782542032530005,-0.058458,2.48067792750956,2.513881734,-4.068826,4.0928875,0.999707287752901,4588.13410902823,3006.45278488393,"336"
"beta_r[314]",-3.6542747125,-3.651225,0.226127636298599,0.228906027,-4.0373785,-3.3029935,1.16241529802297,17.1450792446874,93.8863078749788,"337"
"beta_r[315]",0.0285369220175,-0.02019955,2.53556436143172,2.510827578,-4.0483475,4.158155,1.00047786418145,5294.95112205557,2897.3606456144,"338"
"beta_r[316]",-0.00899217101825004,-0.0205839,2.42337422268018,2.41331860686,-3.949241,3.98305,1.00026504084038,3991.8234214908,3072.64250133466,"339"
"beta_r[317]",-1.0129411565,-1.00857,0.23779048016337,0.2417075367,-1.4075115,-0.62525545,1.12360438592591,21.4716803598748,293.174404518832,"340"
"beta_r[318]",-0.033580949656,0.0567775,2.42925954152201,2.4800154435,-4.004001,3.845505,1.00390752607607,4621.47347505516,3269.66149557641,"341"
"beta_r[319]",0.0246063984610001,0.05816505,2.41898430349453,2.425956141,-3.997688,4.0125445,1.00127395754299,4656.66768214714,2818.78265712321,"342"
"beta_r[320]",0.003933241865,0.004798795,2.44120065779862,2.440337361,-4.0476125,4.026414,1.00280983995741,4843.58324694722,2625.84578976284,"343"
"beta_r[321]",4.0069978675,4.016115,0.210944713384938,0.216214971,3.6510045,4.345444,1.17418033467708,16.1026645517415,148.323945464602,"344"
"beta_r[322]",-0.0253505195075001,-0.0368829,2.46820590390931,2.44134982854,-4.0552425,4.06319049999999,1.00170353986159,4559.36125175786,2803.93052278219,"345"
"beta_r[323]",-0.0146166008025001,-0.0552186,2.40801659236843,2.408832111,-3.865914,4.020473,1.00063887815298,5010.4070610583,3121.14019327671,"346"
"beta_r[324]",2.0673528875,2.0751,0.21080097361494,0.212560362,1.7143805,2.404306,1.16888525705614,16.6314475138731,244.374401335983,"347"
"beta_r[325]",-0.040354376875,-0.0107802,2.4718009888871,2.43666080952,-4.136148,4.009471,1.00199414155878,5480.1894530291,2883.65793040338,"348"
"beta_r[326]",-1.8613471125,-1.84786,0.214707565567949,0.221834025,-2.2243935,-1.5295675,1.18400044599363,15.4530988107213,161.759535519951,"349"
"beta_r[327]",0.0268099729707499,0.02704295,2.4879705676982,2.51010414333,-4.0539025,4.1624065,1.000504150183,5603.17782693007,2678.44726941495,"350"
"beta_r[328]",-1.988927385,-1.976475,0.212839255686426,0.216793185,-2.355923,-1.6472645,1.1901828550616,15.119875513866,128.736412607069,"351"
"beta_r[329]",0.0317834800107499,0.03412815,2.40277476359742,2.44250937,-3.8827675,3.9643785,0.999960052761568,4445.98023611508,3167.05077260537,"352"
"beta_r[330]",-2.7434261725,-2.739365,0.211915678255286,0.221619047999999,-3.0993395,-2.408085,1.18682090376012,15.0697894795781,187.073919799451,"353"
"beta_r[331]",-2.12900256,-2.117865,0.212538358367357,0.21164115,-2.488507,-1.785426,1.19170481916894,14.9636042524735,133.388054164982,"354"
"beta_r[332]",0.0404875437199999,0.07003865,2.40533167550527,2.378260899,-3.969319,4.078252,1.00049209672198,5386.99621923315,3071.10656824559,"355"
"beta_r[333]",-2.1765422825,-2.16405,0.213371250717085,0.21505113,-2.5346365,-1.8392865,1.18642426109853,15.1043954947105,81.0535690255074,"356"
"beta_r[334]",0.075797963695,0.07304965,2.40235874166741,2.37604493091,-3.7861935,4.0470385,0.999912357841029,4225.11341148431,2675.6295530832,"357"
"beta_r[335]",0.0299686228375,-0.0260658,2.44230265442318,2.451582882,-4.0294145,4.153613,1.00117486815051,5145.67706595921,3201.72338332376,"358"
"beta_r[336]",-1.8701676575,-1.863665,0.212857110308512,0.219031911,-2.228497,-1.535401,1.18860515198845,15.2461272243901,171.891412262918,"359"
"beta_r[337]",-2.13933131,-2.129915,0.214573518073639,0.220269882,-2.5030925,-1.7974235,1.18858942559452,15.1086940254386,160.652545812013,"360"
