"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","parameter"
"beta_r[340]",-1.069428899,-1.067865,0.233796069536372,0.2439306954,-1.4478775,-0.68918645,1.10650515006575,31.2831431515224,202.38139501947,"366"
"beta_r[341]",-1.44753300625,-1.450395,0.232740906928557,0.242197536,-1.814398,-1.0670855,1.10856739970762,30.139298155195,200.434789655222,"367"
"beta_r[342]",-0.0217337631185,-0.0330023,2.45147318103045,2.43491504802,-4.0295815,3.973024,1.00030596143179,5382.49105593437,2715.47259174128,"368"
"beta_r[343]",-1.56833168675,-1.56837,0.242294585622537,0.247497831,-1.9597165,-1.175561,1.09195402122314,34.9322076290516,225.187228169951,"369"
"beta_r[344]",-0.000468102973749933,-0.010857125,2.37038009526854,2.466297687,-3.806804,3.8698295,1.00069297235729,5709.01174753501,3121.07255955033,"370"
"beta_r[345]",0.0711652207743501,0.0684998,0.235282572447895,0.2405399892,-0.3062873,0.46301105,1.10300188528682,32.5968392394366,227.700913027066,"371"
"beta_r[346]",-2.0026614775,-2.00276,0.23702225528464,0.239054423999999,-2.3815105,-1.6157705,1.0946657655241,35.053780870846,222.837900831814,"372"
"beta_r[347]",0.0671661459944501,0.04913115,2.49056790117479,2.407690509,-4.136403,4.293346,1.00029090290389,6016.75212717438,2609.33114070788,"373"
"beta_r[348]",-1.04963980175,-1.047145,0.234539760953239,0.2413146477,-1.4271545,-0.67374345,1.10674527618256,30.1479591506539,192.291118184018,"374"
"beta_r[349]",-0.02125668850025,-0.03347455,2.32497602394347,2.25835495683,-3.8702695,3.83463499999999,1.00009972193588,6385.33440809806,3104.51551795023,"375"
"beta_r[350]",2.396055415,2.39568,0.234116152152201,0.241537779,2.0210675,2.772773,1.09908447279971,33.183580547717,221.928320227014,"376"
"beta_r[351]",-3.4960528375,-3.496405,0.246478200985328,0.257312643,-3.893025,-3.092439,1.09277302929246,38.2774336035597,187.884854297639,"377"
